SERVER,,,,,,,log.php,NEWLOG
GOD,CAP,1153,PGP,33,PSD,false,Wed May 14 13:17:58 GMT+0200 2008,80.79.44.102:1046<br />,ASAP,-1153,ASGP,-33,TOL,20,ASYNC:FORCE_REBOOT,ASYNC:FORCE_REBOOT
SERVER,,,,,,,reboot.php
REBOOT,AGE,,true,,GUE,false,Wed May 14 13:17:57 GMT+0200 2008,80.79.44.102:2150<br />
SERVER,,,,,,,CINIT_DB
REBOOT,AGE,,false,,GUE,false,Wed May 14 13:18:00 GMT+0200 2008,80.79.44.102:1050<br />
SERVER,,,,,,,reboot.php
SERVER,,,,,,,DEL godpost_nr33.txt
REBOOT,AGE,,true,,GUE,false,Wed May 14 13:18:01 GMT+0200 2008,80.79.44.102:2150<br />
SERVER,,,,,,,CINIT_DB
SERVER,,,,,,,reboot.php
AGENT,PAP,8,CGP,2,PSD,false,Wed May 14 13:24:27 GMT+0200 2008,80.79.44.102:2287<br />,ASAP,0,ASGP,2,TOL,20
GOD,CAP,8,PGP,0,PSD,false,Wed May 14 13:24:31 GMT+0200 2008,82.73.61.226:3044<br />,ASAP,0,ASGP,2,TOL,20
AGENT,PAP,8,CGP,2,PSD,false,Wed May 14 13:24:37 GMT+0200 2008,80.79.44.102:2287<br />,ASAP,0,ASGP,2,TOL,20
GOD,CAP,8,PGP,0,PSD,false,Wed May 14 13:24:41 GMT+0200 2008,82.73.61.226:3045<br />,ASAP,0,ASGP,2,TOL,20
AGENT,PAP,8,CGP,2,PSD,false,Wed May 14 13:24:47 GMT+0200 2008,80.79.44.102:2290<br />,ASAP,0,ASGP,2,TOL,20
GOD,CAP,8,PGP,0,PSD,false,Wed May 14 13:24:51 GMT+0200 2008,82.73.61.226:3044<br />,ASAP,0,ASGP,2,TOL,20
GUEST,8DF9BA,3193,,,,,Wed May 14 13:24:54 GMT+0200 2008,80.79.44.102:1162<br />
AGENT,PAP,8,CGP,2,PSD,false,Wed May 14 13:24:57 GMT+0200 2008,80.79.44.102:2292<br />,ASAP,0,ASGP,2,TOL,20
GOD,CAP,8,PGP,0,PSD,false,Wed May 14 13:25:01 GMT+0200 2008,82.73.61.226:3044<br />,ASAP,0,ASGP,2,TOL,20
AGENT,PAP,8,CGP,2,PSD,false,Wed May 14 13:25:07 GMT+0200 2008,80.79.44.102:2292<br />,ASAP,0,ASGP,2,TOL,20
GOD,CAP,8,PGP,0,PSD,false,Wed May 14 13:25:11 GMT+0200 2008,82.73.61.226:3045<br />,ASAP,0,ASGP,2,TOL,20
AGENT,PAP,8,CGP,2,PSD,false,Wed May 14 13:25:17 GMT+0200 2008,80.79.44.102:2292<br />,ASAP,0,ASGP,2,TOL,20
GOD,CAP,8,PGP,0,PSD,false,Wed May 14 13:25:21 GMT+0200 2008,82.73.61.226:3045<br />,ASAP,0,ASGP,2,TOL,20
GUEST,8DF9BA,3193,,,,,Wed May 14 13:25:24 GMT+0200 2008,80.79.44.102:1174<br />
AGENT,PAP,8,CGP,2,PSD,false,Wed May 14 13:25:27 GMT+0200 2008,80.79.44.102:2292<br />,ASAP,0,ASGP,2,TOL,20
GOD,CAP,8,PGP,0,PSD,false,Wed May 14 13:25:31 GMT+0200 2008,82.73.61.226:3045<br />,ASAP,0,ASGP,2,TOL,20
AGENT,PAP,8,CGP,2,PSD,false,Wed May 14 13:25:37 GMT+0200 2008,80.79.44.102:2292<br />,ASAP,0,ASGP,2,TOL,20
GOD,CAP,8,PGP,0,PSD,false,Wed May 14 13:25:41 GMT+0200 2008,82.73.61.226:3046<br />,ASAP,0,ASGP,2,TOL,20
AGENT,PAP,8,CGP,2,PSD,false,Wed May 14 13:25:47 GMT+0200 2008,80.79.44.102:2292<br />,ASAP,0,ASGP,2,TOL,20
GOD,CAP,8,PGP,0,PSD,false,Wed May 14 13:25:51 GMT+0200 2008,82.73.61.226:3046<br />,ASAP,0,ASGP,2,TOL,20
GUEST,8DF9BA,3193,,,,,Wed May 14 13:25:54 GMT+0200 2008,80.79.44.102:1187<br />
AGENT,PAP,8,CGP,2,PSD,false,Wed May 14 13:25:57 GMT+0200 2008,80.79.44.102:2296<br />,ASAP,0,ASGP,2,TOL,20
GOD,CAP,8,PGP,0,PSD,false,Wed May 14 13:26:01 GMT+0200 2008,82.73.61.226:3046<br />,ASAP,0,ASGP,2,TOL,20
AGENT,PAP,8,CGP,2,PSD,false,Wed May 14 13:26:07 GMT+0200 2008,80.79.44.102:2298<br />,ASAP,0,ASGP,2,TOL,20
GOD,CAP,8,PGP,0,PSD,false,Wed May 14 13:26:11 GMT+0200 2008,82.73.61.226:3047<br />,ASAP,0,ASGP,2,TOL,20
AGENT,PAP,8,CGP,2,PSD,false,Wed May 14 13:26:17 GMT+0200 2008,80.79.44.102:2298<br />,ASAP,0,ASGP,2,TOL,20
GOD,CAP,8,PGP,0,PSD,false,Wed May 14 13:26:21 GMT+0200 2008,82.73.61.226:3047<br />,ASAP,0,ASGP,2,TOL,20
GUEST,8DF9BA,3193,,,,,Wed May 14 13:26:24 GMT+0200 2008,80.79.44.102:1198<br />
AGENT,PAP,8,CGP,2,PSD,false,Wed May 14 13:26:27 GMT+0200 2008,80.79.44.102:2298<br />,ASAP,0,ASGP,2,TOL,20
GOD,CAP,8,PGP,0,PSD,false,Wed May 14 13:26:31 GMT+0200 2008,82.73.61.226:3047<br />,ASAP,0,ASGP,2,TOL,20
AGENT,PAP,8,CGP,2,PSD,false,Wed May 14 13:26:37 GMT+0200 2008,80.79.44.102:2299<br />,ASAP,0,ASGP,2,TOL,20
GOD,CAP,8,PGP,0,PSD,false,Wed May 14 13:26:41 GMT+0200 2008,82.73.61.226:3047<br />,ASAP,0,ASGP,2,TOL,20
AGENT,PAP,8,CGP,2,PSD,false,Wed May 14 13:26:47 GMT+0200 2008,80.79.44.102:2299<br />,ASAP,0,ASGP,2,TOL,20
GOD,CAP,8,PGP,0,PSD,false,Wed May 14 13:26:51 GMT+0200 2008,82.73.61.226:3047<br />,ASAP,0,ASGP,2,TOL,20
GUEST,8DF9BA,3193,,,,,Wed May 14 13:26:55 GMT+0200 2008,80.79.44.102:1203<br />
AGENT,PAP,8,CGP,2,PSD,false,Wed May 14 13:26:57 GMT+0200 2008,80.79.44.102:2301<br />,ASAP,0,ASGP,2,TOL,20
GOD,CAP,8,PGP,0,PSD,false,Wed May 14 13:27:01 GMT+0200 2008,82.73.61.226:3047<br />,ASAP,0,ASGP,2,TOL,20
AGENT,PAP,8,CGP,2,PSD,false,Wed May 14 13:27:07 GMT+0200 2008,80.79.44.102:2304<br />,ASAP,0,ASGP,2,TOL,20
GOD,CAP,8,PGP,0,PSD,false,Wed May 14 13:27:11 GMT+0200 2008,82.73.61.226:3046<br />,ASAP,0,ASGP,2,TOL,20
AGENT,PAP,8,CGP,2,PSD,false,Wed May 14 13:27:17 GMT+0200 2008,80.79.44.102:2305<br />,ASAP,0,ASGP,2,TOL,20
GOD,CAP,8,PGP,0,PSD,false,Wed May 14 13:27:22 GMT+0200 2008,82.73.61.226:3047<br />,ASAP,0,ASGP,2,TOL,20
GUEST,8DF9BA,3193,,,,,Wed May 14 13:27:25 GMT+0200 2008,80.79.44.102:1215<br />
AGENT,PAP,8,CGP,2,PSD,false,Wed May 14 13:27:27 GMT+0200 2008,80.79.44.102:2305<br />,ASAP,0,ASGP,2,TOL,20
GOD,CAP,8,PGP,0,PSD,false,Wed May 14 13:27:32 GMT+0200 2008,82.73.61.226:3048<br />,ASAP,0,ASGP,2,TOL,20
AGENT,PAP,8,CGP,2,PSD,false,Wed May 14 13:27:37 GMT+0200 2008,80.79.44.102:2305<br />,ASAP,0,ASGP,2,TOL,20
GOD,CAP,8,PGP,0,PSD,false,Wed May 14 13:27:42 GMT+0200 2008,82.73.61.226:3047<br />,ASAP,0,ASGP,2,TOL,20
AGENT,PAP,8,CGP,2,PSD,false,Wed May 14 13:27:47 GMT+0200 2008,80.79.44.102:2306<br />,ASAP,0,ASGP,2,TOL,20
GOD,CAP,8,PGP,0,PSD,false,Wed May 14 13:27:52 GMT+0200 2008,82.73.61.226:3048<br />,ASAP,0,ASGP,2,TOL,20
